CO,DIFF,FECHA,HOURNORAIN,NO,NO2,NOX,O3,PM10,PM25,PMCO,RH,SO2,Station_code,T2MMAX,T2MMEAN,T2MMIN,TMP,TPRECMAX,WDR,WSP,class_tmp,latitud,longitud,prev_CO,prev_NO2,prev_NOX,prev_O3,prev_PM10,prev_PM25,prev_PMCO,prev_SO2
3.9041666667,0.1637133333,2018-10-11 00:00:00,0,6.125,22.9166666667,29,33.6666666667,33.75,26.4166666667,7.4583333333,73.6666666667,1.3333333333,AJM,21.38802,16.11788,12.45559,15.9541666667,0.00178,166.7083333333,2.3083333333,2,19.2721,-99.2077,3.9416666667,24.0416666667,30.1666666667,32.375,31.4166666667,24.0416666667,7.5,0.8707180887
4.4104166667,-0.93031,2018-10-12 00:00:00,0,6.7083333333,18.2083333333,24.875,31,27.5416666667,19.0833333333,8.5416666667,70.875,1.2083333333,AJM,19.84713,15.46969,12.441,16.4,0.00029,237.0416666667,2.0666666667,2,19.2721,-99.2077,3.9041666667,22.9166666667,29,33.6666666667,33.75,26.4166666667,7.4583333333,1.125
3.4375,-0.4880066667,2018-10-13 00:00:00,0,6.4583333333,13.7916666667,20.25,21.75,19.875,13.125,6.6666666667,72.125,0.375,AJM,20.55819,15.66616,12.55056,16.1541666667,0.00045,157.875,1.7708333333,2,19.2721,-99.2077,4.4104166667,18.2083333333,24.875,31,27.5416666667,19.0833333333,8.5416666667,1.3333333333
2.1104166667,-1.7638066667,2018-10-14 00:00:00,0,3.8921650015,9.7488013028,13.5996339015,22.3091562112,11.125,7.0416666667,4.0833333333,61.875,0.3874615851,AJM,20.62869,15.71536,12.11001,17.4791666667,0.00057,164.9166666667,2.5416666667,1,19.2721,-99.2077,3.4375,13.7916666667,20.25,21.75,19.875,13.125,6.6666666667,1.2083333333
4.7952894895,0.48133,2018-10-15 00:00:00,0,4.3236433539,13.0665515721,17.3948746204,33.9706765008,20.1133388089,11.5304264817,8.4604013278,52.3162006238,2.1744621919,AJM,21.13665,15.93133,12.07083,15.45,0.00063,179.2816610098,2.7659153585,2,19.2721,-99.2077,2.1104166667,9.7488013028,13.5996339015,22.3091562112,11.125,7.0416666667,4.0833333333,0.375
3.1791666667,0.00377,2018-10-16 00:00:00,0,4.4166666667,14.5,18.9166666667,29.6666666667,18.4166666667,12.2083333333,6.0833333333,67.0416666667,0.625,AJM,21.33358,15.96627,11.64788,15.9625,0.00051,158.7083333333,2.9083333333,2,19.2721,-99.2077,4.7952894895,13.0665515721,17.3948746204,33.9706765008,20.1133388089,11.5304264817,8.4604013278,0.3874615851
4.0842426366,0.9594866667,2018-10-17 00:00:00,0,4.9436600059,16.0368718778,21.0235356058,16.194958178,17.4843959305,9.5943975085,7.8909035132,77.3333333333,1.6331796739,AJM,19.83059,14.64282,10.09277,13.6833333333,0.00048,237.625,2.925,2,19.2721,-99.2077,3.1791666667,14.5,18.9166666667,29.6666666667,18.4166666667,12.2083333333,6.0833333333,2.1744621919
4.3708333333,0.1832666667,2018-10-18 00:00:00,0,6.1666666667,14.5416666667,20.5416666667,13.875,15.4166666667,6.8333333333,8.5416666667,76.0833333333,0.625,AJM,20.75536,14.1791,10.05966,13.9958333333,0.00022,314.4166666667,3.175,2,19.2721,-99.2077,4.0842426366,16.0368718778,21.0235356058,16.194958178,17.4843959305,9.5943975085,7.8909035132,0.625
3.2895833333,-0.0872433333,2018-10-19 00:00:00,0,5.0833333333,13.375,18.5416666667,17.7083333333,13.9166666667,7.625,6.375,74.5,0.5,AJM,21.88595,14.22109,8.45907,14.3083333333,0.00056,273.9583333333,2.825,2,19.2721,-99.2077,4.3708333333,14.5416666667,20.5416666667,13.875,15.4166666667,6.8333333333,8.5416666667,1.6331796739
3.3333333333,0.7889366667,2018-10-20 00:00:00,0,4.8504983348,13.3321346361,18.2663005681,18.0174895445,14.7916666667,8.2083333333,6.4583333333,78,0.7624615851,AJM,20.78954,14.85977,10.45046,14.0708333333,0.00044,294.1666666667,2.9458333333,2,19.2721,-99.2077,3.2895833333,13.375,18.5416666667,17.7083333333,13.9166666667,7.625,6.375,0.625
5.1631445766,0.76489,2018-10-21 00:00:00,0,4.0931616711,11.9964039083,16.1739017044,18.3441353002,9.375,6.375,3.0833333333,82.75,0.4957180887,AJM,18.99557,14.42739,10.74856,13.6625,0.00071,315.2083333333,2.2875,2,19.2721,-99.2077,3.3333333333,13.3321346361,18.2663005681,18.0174895445,14.7916666667,8.2083333333,6.4583333333,0.5
5.7774344024,-0.6650433333,2018-10-22 00:00:00,0,6.7916666667,8.2083333333,15,19.9166666667,12.1380312986,7.1305320876,4.8829517566,65.4166666667,0.125,AJM,20.88247,14.94329,10.00649,15.6083333333,0.00072,222.8333333333,3.8791666667,2,19.2721,-99.2077,5.1631445766,11.9964039083,16.1739017044,18.3441353002,9.375,6.375,3.0833333333,0.7624615851
7.7098728228,-2.42136,2018-10-23 00:00:00,0,12.5416666667,12.625,25.2916666667,21.9166666667,19.2148489826,10.8777660438,8.4623092116,53.125,1.4166666667,AJM,21.454,14.51614,9.44442,16.9375,4E-05,157.125,3.6541666667,1,19.2721,-99.2077,5.7774344024,8.2083333333,15,19.9166666667,12.1380312986,7.1305320876,4.8829517566,0.4957180887
6.24375,-1.7854833333,2018-10-24 00:00:00,0,5.2083333333,18.875,24,34.5,27.2916666667,14.9166666667,12.2083333333,54.625,0.9583333333,AJM,23.1813,15.52285,10.42373,17.3083333333,6E-05,176.75,1.9666666667,1,19.2721,-99.2077,7.7098728228,12.625,25.2916666667,21.9166666667,19.2148489826,10.8777660438,8.4623092116,0.125
7.7,-2.2027766667,2018-10-25 00:00:00,0,4.2083333333,19.7083333333,23.9583333333,48.5,40.0833333333,25.0833333333,15.0833333333,54.5,2.9583333333,AJM,23.32894,16.33889,10.6575,18.5416666667,5E-05,209,2,1,19.2721,-99.2077,6.24375,18.875,24,34.5,27.2916666667,14.9166666667,12.2083333333,1.4166666667
7.31875,-1.5474866667,2018-10-26 00:00:00,0,3.4754983348,19.2904679694,22.8079672348,42.8508228778,38.5833333333,24.2916666667,14.3333333333,58.375,2.2624615851,AJM,21.4233,16.06918,11.79449,17.6166666667,0.0002,161.5,2.6,2,19.2721,-99.2077,7.7,19.7083333333,23.9583333333,48.5,40.0833333333,25.0833333333,15.0833333333,0.9583333333
4.4735180721,0.5113333333,2018-10-27 00:00:00,0,5.9681616711,19.2047372416,25.0489017044,25.1774686335,32.5416666667,24.7916666667,7.75,74.75,1.5373847554,AJM,19.71679,15.2405,11.91271,14.7291666667,0.00053,177.625,2.3291666667,2,19.2721,-99.2077,7.31875,19.2904679694,22.8079672348,42.8508228778,38.5833333333,24.2916666667,14.3333333333,2.9583333333
2.7625,-0.6495666667,2018-10-28 00:00:00,0,3.7083333333,11,14.7916666667,20.8333333333,14,8.75,5.3333333333,71.9166666667,0.9166666667,AJM,19.87515,13.6921,9.16445,14.3416666667,0.00076,214.75,2.5958333333,2,19.2721,-99.2077,4.4735180721,19.2047372416,25.0489017044,25.1774686335,32.5416666667,24.7916666667,7.75,2.2624615851
3.5395833333,-0.07357,2018-10-29 00:00:00,0,4.75,14.4583333333,19.3333333333,23.6666666667,20.1666666667,13.375,6.8333333333,73.125,0.6666666667,AJM,20.15908,14.50143,10.84774,14.575,0.00045,256.875,2.4458333333,2,19.2721,-99.2077,2.7625,11,14.7916666667,20.8333333333,14,8.75,5.3333333333,1.5373847554
2.6166666667,-0.5352033333,2018-10-30 00:00:00,0,5.625,15.875,21.625,26.8333333333,18.125,13.3333333333,4.9583333333,67.8333333333,0.5416666667,AJM,20.23077,15.12313,11.54397,15.6583333333,0.00088,156.625,1.7916666667,2,19.2721,-99.2077,3.5395833333,14.4583333333,19.3333333333,23.6666666667,20.1666666667,13.375,6.8333333333,0.9166666667
3.7601231592,-0.4569766667,2018-10-31 00:00:00,0,5.7254983348,18.7071346361,24.3496339015,27.3091562112,24.1315156493,17.0027660438,7.2123092116,67.4166666667,0.7207949185,AJM,20.30306,15.37219,11.79614,15.8291666667,0.00029,166.4583333333,1.7625,2,19.2721,-99.2077,2.6166666667,15.875,21.625,26.8333333333,18.125,13.3333333333,4.9583333333,0.6666666667
4.5854166667,-0.80321,2018-11-01 00:00:00,0,7.1838316681,25.6654679694,32.8913005681,19.9341562112,27.4166666667,18.5416666667,8.7916666667,70.0416666667,0.8874615851,AJM,21.69006,14.62179,9.47091,15.425,0.00012,141.7916666667,1.3,2,19.2721,-99.2077,3.7601231592,18.7071346361,24.3496339015,27.3091562112,24.1315156493,17.0027660438,7.2123092116,0.5416666667
2.4035796516,0.4729766667,2018-11-02 00:00:00,0,4.3431616711,15.1214039083,19.4239017044,23.7191353002,16.798182316,12.9610993771,3.8789758783,72.5,0.8290514221,AJM,20.53448,14.31881,9.72485,13.8458333333,0.0004,170.9166666667,2.075,2,19.2721,-99.2077,4.5854166667,25.6654679694,32.8913005681,19.9341562112,27.4166666667,18.5416666667,8.7916666667,0.7207949185
2.4113115796,-0.5428,2018-11-03 00:00:00,0,4.375,13.1666666667,17.5,25.625,15.298182316,10.5860993771,4.795642545,68.375,0.5833333333,AJM,19.76483,13.9822,10.32308,14.525,0.00048,193.75,2.4125,2,19.2721,-99.2077,2.4035796516,15.1214039083,19.4239017044,23.7191353002,16.798182316,12.9610993771,3.8789758783,0.8874615851
2.5229166667,0.7239,2018-11-04 00:00:00,0,5.375,19.6666666667,24.9583333333,14.3333333333,25.2916666667,20.6666666667,4.5833333333,83.5416666667,5.4583333333,AJM,16.83419,13.4114,10.23943,12.6875,0.00035,142.5,1.2208333333,2,19.2721,-99.2077,2.4113115796,13.1666666667,17.5,25.625,15.298182316,10.5860993771,4.795642545,0.8290514221
3.2625,-1.48224,2018-11-05 00:00:00,0,6.8333333333,13.5,20.5,17.5416666667,17.5833333333,11.4583333333,6.1666666667,65.0416666667,0.375,AJM,20.72866,13.70526,8.10134,15.1875,2E-05,230.625,2.6041666667,2,19.2721,-99.2077,2.5229166667,19.6666666667,24.9583333333,14.3333333333,25.2916666667,20.6666666667,4.5833333333,0.5833333333
6.79375,-2.2695133333,2018-11-06 00:00:00,0,5.4166666667,19.3333333333,24.625,36.625,33.7916666667,20.625,13.125,56.2083333333,3.7083333333,AJM,23.32943,14.95132,7.647,17.2208333333,0,160.2916666667,2.7083333333,1,19.2721,-99.2077,3.2625,13.5,20.5,17.5416666667,17.5833333333,11.4583333333,6.1666666667,5.4583333333
7.7770833333,-2.5188233333,2018-11-07 00:00:00,0,4.9754983348,20.4988013028,25.3079672348,36.4758228778,40.6666666667,25.5833333333,15.0833333333,57.5,11.8457949185,AJM,23.69061,15.56451,8.46115,18.0833333333,2E-05,194,2.0625,1,19.2721,-99.2077,6.79375,19.3333333333,24.625,36.625,33.7916666667,20.625,13.125,0.375
6.5318514054,-1.6130733333,2018-11-08 00:00:00,54.29312,4.7181616711,17.2464039083,22.0072350377,39.9274686335,26.5,14.4166666667,11.9166666667,42.5833333333,4.3290514221,AJM,23.79531,16.37026,9.53747,17.9833333333,2E-05,231.2083333333,2.6458333333,2,19.2721,-99.2077,7.7770833333,20.4988013028,25.3079672348,36.4758228778,40.6666666667,25.5833333333,15.0833333333,3.7083333333
8.0083333333,-2.5924633333,2018-11-09 00:00:00,0,4.75,16.25,21.0833333333,34.5833333333,29.7083333333,14.0833333333,15.75,46.6666666667,1.2083333333,AJM,23.27291,15.11587,8.80984,17.7083333333,0,171.125,2.7041666667,1,19.2721,-99.2077,6.5318514054,17.2464039083,22.0072350377,39.9274686335,26.5,14.4166666667,11.9166666667,11.8457949185
6.4916666667,-1.8901333333,2018-11-10 00:00:00,0,3.7916666667,14.375,18.2083333333,31,33.25,20.4583333333,12.7083333333,62.9583333333,7.1666666667,AJM,21.55868,14.1932,8.62365,16.0833333333,5E-05,199.5,2.3416666667,1,19.2721,-99.2077,8.0083333333,16.25,21.0833333333,34.5833333333,29.7083333333,14.0833333333,15.75,4.3290514221
6.4083333333,-2.0246933333,2018-11-11 00:00:00,0,3.627491674,16.4523398472,20.0815028406,38.625,44.875,32.4583333333,12.4166666667,61.5,6.125,AJM,21.92608,14.45864,8.51296,16.4833333333,5E-05,145.4583333333,1.8708333333,1,19.2721,-99.2077,6.4916666667,14.375,18.2083333333,31,33.25,20.4583333333,12.7083333333,1.2083333333
5.5166666667,-1.0584866667,2018-11-12 00:00:00,0,4.4119600353,16.9712312665,21.391213635,29.8266457557,28.6666666667,17.9166666667,10.6666666667,57.4583333333,1.75,AJM,21.12985,15.23318,10.57089,16.2916666667,8E-05,154.4583333333,2.1333333333,2,19.2721,-99.2077,6.4083333333,16.4523398472,20.0815028406,38.625,44.875,32.4583333333,12.4166666667,7.1666666667
6.4098584324,-0.65743,2018-11-13 00:00:00,0,4.4119600353,16.9712312665,21.391213635,40.4197490679,27.5325782465,17.4721635523,10.0615460581,65.3333333333,2.3286672735,AJM,16.83508,13.41757,10.09316,14.075,0.00042,153.375,2.7083333333,2,19.2721,-99.2077,5.5166666667,16.9712312665,21.391213635,29.8266457557,28.6666666667,17.9166666667,10.6666666667,6.125
2.8922680721,2.56982,2018-11-14 00:00:00,0,32.2181616711,22.163070575,54.3822350377,40.4197490679,17.0416666667,12.5833333333,4.2083333333,89.375,1.6997695108,AJM,14.18377,9.73232,5.66958,7.1625,0.00039,150.2083333333,1.6166666667,2,19.2721,-99.2077,6.4098584324,16.9712312665,21.391213635,40.4197490679,27.5325782465,17.4721635523,10.0615460581,1.75
3.7666666667,-0.7235166667,2018-11-15 00:00:00,8948.11914,9.625,22.625,32.0833333333,40.4197490679,22.875,15.7916666667,7.0833333333,64.5833333333,0.625,AJM,18.61236,10.08065,4.58376,10.8041666667,2E-05,179.125,2.6083333333,2,19.2721,-99.2077,2.8922680721,22.163070575,54.3822350377,40.4197490679,17.0416666667,12.5833333333,4.2083333333,2.3286672735
6.3053694775,-0.97708,2018-11-16 00:00:00,35218.01562,5.2941583407,18.9523398472,24.3315028406,40.4197490679,29.1315156493,18.0027660438,11.0873092116,50.7083333333,1.2289745924,AJM,19.70904,11.47292,4.97531,12.45,0,174.9102076262,2.3999060865,2,19.2721,-99.2077,3.7666666667,22.625,32.0833333333,40.4197490679,22.875,15.7916666667,7.0833333333,1.6997695108
5.9854166667,-2.1131966667,2018-11-17 00:00:00,17493.9668,2.5833333333,17.625,20.1666666667,51.0833333333,31,19.2083333333,11.6666666667,47.8333333333,1.9166666667,AJM,21.16567,12.09097,5.62731,14.2041666667,0,152.625,2.2166666667,1,19.2721,-99.2077,6.3053694775,18.9523398472,24.3315028406,40.4197490679,29.1315156493,18.0027660438,11.0873092116,0.625
8.0854166667,-1.29498,2018-11-18 00:00:00,1233.30811,2.4166666667,22.5833333333,25,62.3333333333,49.9166666667,34.2916666667,15.7083333333,45.5,5.8333333333,AJM,20.81637,12.86752,7.1719,14.1625,0,142.375,1.9208333333,2,19.2721,-99.2077,5.9854166667,17.625,20.1666666667,51.0833333333,31,19.2083333333,11.6666666667,1.2289745924
7.0604166667,-1.90184,2018-11-19 00:00:00,25606.11914,2.7671650015,20.0404679694,22.9746339015,53.9758228778,37.7916666667,23.9583333333,13.75,34.1666666667,1.6082565036,AJM,21.86996,13.46066,7.191,15.3625,0,137.8333333333,1.9916666667,1,19.2721,-99.2077,8.0854166667,22.5833333333,25,62.3333333333,49.9166666667,34.2916666667,15.7083333333,1.9166666667
8.7089347387,-1.94115,2018-11-20 00:00:00,26237.875,5.0931616711,21.038070575,26.2572350377,51.7191353002,37.9166666667,21.9583333333,16.1666666667,40.7916666667,2.4123847554,AJM,22.10693,13.92135,7.68209,15.8625,0,147.9583333333,2.65,1,19.2721,-99.2077,7.0604166667,20.0404679694,22.9746339015,53.9758228778,37.7916666667,23.9583333333,13.75,5.8333333333
10.2041666667,-1.3852466667,2018-11-21 00:00:00,8205.45898,7.4583333333,26.8333333333,34.375,39.6666666667,47.7916666667,27.7916666667,19.9166666667,52.9166666667,5.25,AJM,22.48116,14.18142,8.0455,15.5666666667,0,154.5,2.1291666667,2,19.2721,-99.2077,8.7089347387,21.038070575,26.2572350377,51.7191353002,37.9166666667,21.9583333333,16.1666666667,1.6082565036
9.8020833333,-1.8781066667,2018-11-22 00:00:00,4919.60205,3.25,21.1666666667,24.5416666667,58.4166666667,43.75,24.4583333333,19.2083333333,45.625,2.7083333333,AJM,22.84326,15.06356,9.12328,16.9416666667,0,159.1666666667,2.3291666667,1,19.2721,-99.2077,10.2041666667,26.8333333333,34.375,39.6666666667,47.7916666667,27.7916666667,19.9166666667,2.4123847554
12.0270833333,-1.4277933333,2018-11-23 00:00:00,15532.21289,4.2083333333,25.7083333333,30.0833333333,75.125,57.625,34.1666666667,23.5416666667,44.3333333333,2.4583333333,AJM,23.06515,15.53054,9.63961,16.9583333333,0,142.75,2.2083333333,2,19.2721,-99.2077,9.8020833333,21.1666666667,24.5416666667,58.4166666667,43.75,24.4583333333,19.2083333333,5.25
10.3541666667,-2.1724933333,2018-11-24 00:00:00,9885.25781,2.0416666667,19.6666666667,21.8333333333,66.875,50.8333333333,30.5,20.25,51.4166666667,2.0833333333,AJM,22.7167,15.27334,9.10308,17.4458333333,0,158.125,2.1541666667,1,19.2721,-99.2077,12.0270833333,25.7083333333,30.0833333333,75.125,57.625,34.1666666667,23.5416666667,2.7083333333
4.9333333333,-3.3346633333,2018-11-25 00:00:00,6707.04102,1.8088316681,12.2488013028,14.2246339015,41.1841562112,27.5,17.8333333333,9.5833333333,43.875,0.7624615851,AJM,22.86666,14.48617,8.87905,17.8208333333,0,209.9583333333,2.4083333333,1,19.2721,-99.2077,10.3541666667,19.6666666667,21.8333333333,66.875,50.8333333333,30.5,20.25,2.4583333333
9.2357245646,-1.8062433333,2018-11-26 00:00:00,4042.70386,6.0269933392,21.3702052111,27.4402022725,32.069958178,42.7565156493,25.5860993771,17.2123092116,59.4166666667,6.4665130072,AJM,20.67336,13.23959,6.62356,15.0458333333,2E-05,166.3333333333,1.8958333333,1,19.2721,-99.2077,4.9333333333,12.2488013028,14.2246339015,41.1841562112,27.5,17.8333333333,9.5833333333,2.0833333333
6.9083333333,-1.8049533333,2018-11-27 00:00:00,0,4.6666666667,15.875,20.5,35.875,31.5833333333,18.2083333333,13.5416666667,49.7083333333,3.4583333333,AJM,20.29675,13.50338,8.52938,15.3083333333,0.00011,190.3333333333,2.6291666667,1,19.2721,-99.2077,9.2357245646,21.3702052111,27.4402022725,32.069958178,42.7565156493,25.5860993771,17.2123092116,0.7624615851
6.1175615796,-2.6322766667,2018-11-28 00:00:00,0,4.6666666667,11.4166666667,16,26.125,22.7148489826,10.2944327105,12.295642545,57.9166666667,0.7083333333,AJM,16.27316,12.22189,8.55529,14.8541666667,0.00025,220.25,4.5958333333,1,19.2721,-99.2077,6.9083333333,15.875,20.5,35.875,31.5833333333,18.2083333333,13.5416666667,6.4665130072
3.7506445766,-2.5797466667,2018-11-29 00:00:00,0,5.4583333333,10.0416666667,15.4166666667,22.1666666667,33.156375583,19.0663850509,14.0954210789,68.7083333333,0.1666666667,AJM,16.04879,11.97442,8.8951,14.5541666667,0.00062,184.9166666667,3.5916666667,1,19.2721,-99.2077,6.1175615796,11.4166666667,16,26.125,22.7148489826,10.2944327105,12.295642545,3.4583333333
3.9696449129,-3.7494833333,2018-11-30 00:00:00,0,13.125,14.2083333333,27.125,10.0833333333,13.5065156493,5.9610993771,7.795642545,67.9166666667,0.5833333333,AJM,18.76458,12.73385,8.89346,16.4833333333,0.00033,229.4166666667,2.3666666667,1,19.2721,-99.2077,3.7506445766,10.0416666667,15.4166666667,22.1666666667,33.156375583,19.0663850509,14.0954210789,0.7083333333
3.8625,-4.2504633333,2018-12-01 00:00:00,3339.00684,3.8504983348,13.0821346361,16.8496339015,26.3924895445,14.7916666667,7.3333333333,7.375,57.125,0.3457949185,AJM,21.78561,13.42037,7.64758,17.6708333333,3E-05,132.6666666667,1.9875,1,19.2721,-99.2077,3.9696449129,14.2083333333,27.125,10.0833333333,13.5065156493,5.9610993771,7.795642545,0.1666666667
5.2297680721,-4.1244433333,2018-12-02 00:00:00,17377.57422,3.4681616711,14.538070575,18.0489017044,45.3441353002,18.2083333333,8.7916666667,9.25,39.9166666667,1.4540514221,AJM,22.38662,13.27139,7.2145,17.3958333333,0,161.6666666667,2.4125,1,19.2721,-99.2077,3.8625,13.0821346361,16.8496339015,26.3924895445,14.7916666667,7.3333333333,7.375,0.5833333333
8.1458333333,-3.2245,2018-12-03 00:00:00,20355.84375,5.2083333333,17.7916666667,22.9166666667,47.875,31.7916666667,16.0833333333,15.875,40.4166666667,6.0416666667,AJM,23.20156,14.488,7.44235,17.7125,0,163.3333333333,2.475,1,19.2721,-99.2077,5.2297680721,14.538070575,18.0489017044,45.3441353002,18.2083333333,8.7916666667,9.25,0.3457949185
9.4875,-2.71053,2018-12-04 00:00:00,10349.08594,5.25,27.5833333333,32.8333333333,44,51.125,32.6666666667,18.375,57.3333333333,7.375,AJM,22.17016,13.30197,7.1144,16.0125,0.00012,156.4583333333,2.0791666667,1,19.2721,-99.2077,8.1458333333,17.7916666667,22.9166666667,47.875,31.7916666667,16.0833333333,15.875,1.4540514221
8.1833333333,-0.53691,2018-12-05 00:00:00,0,7.4583333333,23.2916666667,30.7083333333,16.8333333333,41.5833333333,25.5833333333,15.9166666667,74,1.2916666667,AJM,19.74722,13.82559,9.19848,14.3625,0.00014,250.5833333333,1.9208333333,2,19.2721,-99.2077,9.4875,27.5833333333,32.8333333333,44,51.125,32.6666666667,18.375,6.0416666667
5.94375,-0.9123466667,2018-12-06 00:00:00,0,6.0416666667,20.9583333333,27.0416666667,33.625,33.7083333333,22.1666666667,11.4583333333,67.3333333333,1.2916666667,AJM,21.34786,13.77932,7.80905,14.6916666667,0.00015,158.8333333333,1.8458333333,2,19.2721,-99.2077,8.1833333333,23.2916666667,30.7083333333,16.8333333333,41.5833333333,25.5833333333,15.9166666667,7.375
4.5773912312,-2.5925033333,2018-12-07 00:00:00,0,7.1004983348,14.1654679694,21.2663005681,24.4758228778,25.6575782465,15.2221635523,10.2698793914,52.875,0.9707949185,AJM,20.69225,14.22833,9.52035,16.8208333333,0.00016,175.75,3.75,1,19.2721,-99.2077,5.94375,20.9583333333,27.0416666667,33.625,33.7083333333,22.1666666667,11.4583333333,1.2916666667
5.3110180721,-3.0785433333,2018-12-08 00:00:00,0,5.0931616711,15.8297372416,21.0072350377,30.1774686335,19.3333333333,9.875,9.4583333333,49,1.6207180887,AJM,21.3323,13.62979,8.15151,16.7083333333,0,173,2.1708333333,1,19.2721,-99.2077,4.5773912312,14.1654679694,21.2663005681,24.4758228778,25.6575782465,15.2221635523,10.2698793914,1.2916666667
6.70625,-2.4405566667,2018-12-09 00:00:00,0,2.875,14.75,17.5833333333,33.875,31.4166666667,18.4166666667,13.0833333333,56.4583333333,5,AJM,20.07455,13.80111,8.4493,16.2416666667,9E-05,203.5833333333,2.5041666667,1,19.2721,-99.2077,5.3110180721,15.8297372416,21.0072350377,30.1774686335,19.3333333333,9.875,9.4583333333,0.9707949185
11.3395833333,-2.07333,2018-12-10 00:00:00,0,10.9166666667,33.5833333333,44.5,21.4166666667,64.25,42.0416666667,22.0416666667,66.9166666667,14.7083333333,AJM,18.3915,13.00167,8.3948,15.075,0.00014,95.9583333333,1.6083333333,1,19.2721,-99.2077,6.70625,14.75,17.5833333333,33.875,31.4166666667,18.4166666667,13.0833333333,1.6207180887
